templateName	attackSpeed	speedSkill	damageSkill	toughnessSkill	pointBlankRange	pointBlankAccuracy	idealRange	idealAccuracy	maxRange	maxRangeAccuracy	accuracySkill	categoryAccuracySkill	defenseSkill	defenseSkill2	weaponFamily	postureMultiplier	secondaryDefenseSkill	secondaryDefenseResult	woundsRatio	armorPiercing
object/weapon/ranged/grenade/grenade_fragmentation_light.iff	4.0	thrown_speed			0.0	-10.0	20.0	15.0	64.0	-30.0	thrown_accuracy	ranged_accuracy	ranged_defense		thrown	1.0	unarmed_passive_defense	RANDOM	10	0
object/weapon/ranged/grenade/grenade_glop.iff	5.0	thrown_speed			0.0	-10.0	20.0	15.0	64.0	-30.0	thrown_accuracy	ranged_accuracy	ranged_defense		thrown	1.0	unarmed_passive_defense	RANDOM	10	0
object/weapon/ranged/grenade/grenade_imperial_detonator.iff	6.0	thrown_speed			0.0	-10.0	20.0	15.0	64.0	-30.0	thrown_accuracy	ranged_accuracy	ranged_defense		thrown	1.0	unarmed_passive_defense	RANDOM	10	1
object/weapon/ranged/grenade/grenade_proton.iff	10.0	thrown_speed			0.0	-10.0	20.0	15.0	64.0	-30.0	thrown_accuracy	ranged_accuracy	ranged_defense		thrown	1.0	unarmed_passive_defense	RANDOM	10	1
object/weapon/ranged/grenade/grenade_thermal_detonator.iff	5.0	thrown_speed			0.0	-10.0	20.0	15.0	64.0	-30.0	thrown_accuracy	ranged_accuracy	ranged_defense		thrown	1.0	unarmed_passive_defense	RANDOM	10	2
object/weapon/ranged/heavy/heavy_acid_beam.iff	10.5	heavy_acid_beam_speed			0.0	-20.0	8.0	-60.0	48.0	-120.0	heavy_acid_beam_accuracy	ranged_accuracy	ranged_defense		heavy	3.0	unarmed_passive_defense	RANDOM	27	2
object/weapon/ranged/heavy/heavy_lightning_beam.iff	6.0	heavy_lightning_beam_speed			0.0	-20.0	16.0	-20.0	64.0	-80.0	heavy_lightning_beam_accuracy	ranged_accuracy	ranged_defense		heavy	3.0	unarmed_passive_defense	RANDOM	18	1
object/weapon/ranged/heavy/heavy_particle_beam.iff	7.8	heavy_particle_beam_speed			0.0	-70.0	35.0	0.0	64.0	-20.0	heavy_particle_beam_accuracy	ranged_accuracy	ranged_defense		heavy	3.0	unarmed_passive_defense	RANDOM	15	3
object/weapon/ranged/heavy/heavy_rocket_launcher.iff	10.0	heavy_rocket_launcher_speed			0.0	-30.0	10.0	50.0	64.0	-80.0	heavy_rocket_launcher_accuracy	ranged_accuracy	ranged_defense		heavy	3.0	unarmed_passive_defense	RANDOM	24	3
object/weapon/ranged/pistol/pistol_cdef.iff	3.5	pistol_speed			0.0	20.0	15.0	50.0	64.0	-80.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	4	0
object/weapon/ranged/pistol/pistol_cdef_corsec.iff	4.6	pistol_speed			0.0	0.0	15.0	15.0	45.0	5.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	4	0
object/weapon/ranged/pistol/pistol_cdef_noob.iff	4.0	pistol_speed			0.0	0.0	15.0	30.0	64.0	-90.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	10	0
object/weapon/ranged/pistol/pistol_d18.iff	3.0	pistol_speed			0.0	0.0	15.0	35.0	64.0	-60.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	6	0
object/weapon/ranged/pistol/pistol_de_10.iff	4.0	pistol_speed			0.0	0.0	20.0	40.0	64.0	-80.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	15	1
object/weapon/ranged/pistol/pistol_dh17.iff	3.2	pistol_speed			0.0	0.0	20.0	10.0	64.0	-60.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	10	0
object/weapon/ranged/pistol/pistol_dl44.iff	3.4	pistol_speed			0.0	0.0	8.0	25.0	64.0	-80.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	7	0
object/weapon/ranged/pistol/pistol_dl44_metal.iff	3.4	pistol_speed			0.0	0.0	5.0	15.0	64.0	-80.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	7	0
object/weapon/ranged/pistol/pistol_dx2.iff	3.5	pistol_speed			0.0	25.0	8.0	-30.0	64.0	-90.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	12	1
object/weapon/ranged/pistol/pistol_fwg5.iff	3.0	pistol_speed			0.0	0.0	20.0	32.0	64.0	-70.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	18	0
object/weapon/ranged/pistol/pistol_fwg5_quest.iff	4.6	pistol_speed			0.0	0.0	15.0	15.0	64.0	5.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	10	0
object/weapon/ranged/pistol/pistol_geonosian_sonic_blaster_loot.iff	4.0	pistol_speed			0.0	0.0	15.0	15.0	45.0	5.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	12	0
object/weapon/ranged/pistol/pistol_launcher.iff	4.0	pistol_speed			0.0	0.0	15.0	3.0	64.0	0.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	25	0
object/weapon/ranged/pistol/pistol_power5.iff	3.6	pistol_speed			0.0	0.0	10.0	5.0	64.0	-70.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	10	0
object/weapon/ranged/pistol/pistol_republic_blaster.iff	3.0	pistol_speed			0.0	0.0	10.0	-32.0	64.0	0.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	25	1
object/weapon/ranged/pistol/pistol_republic_blaster_quest.iff	4.6	pistol_speed			0.0	0.0	15.0	15.0	64.0	5.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	15	1
object/weapon/ranged/pistol/pistol_scatter.iff	3.0	pistol_speed			0.0	-45.0	7.0	37.0	64.0	-95.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	30	1
object/weapon/ranged/pistol/pistol_scout_blaster.iff	3.1	pistol_speed			0.0	20.0	19.0	0.0	64.0	-90.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	7	0
object/weapon/ranged/pistol/pistol_scout_blaster_ammo_test_2.iff	4.0	pistol_speed			0.0	0.0	15.0	15.0	45.0	5.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	7	0
object/weapon/ranged/pistol/pistol_scout_blaster_corsec.iff	4.0	pistol_speed			0.0	0.0	15.0	15.0	45.0	5.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	7	0
object/weapon/ranged/pistol/pistol_srcombat.iff	3.75	pistol_speed			0.0	5.0	12.0	-20.0	48.0	-80.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	13	1
object/weapon/ranged/pistol/pistol_striker.iff	3.4	pistol_speed			0.0	0.0	20.0	10.0	64.0	-70.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	10	0
object/weapon/ranged/pistol/pistol_striker_noob.iff	5.0	pistol_speed			0.0	0.0	20.0	0.0	64.0	-80.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	10	0
object/weapon/ranged/pistol/pistol_tangle.iff	3.7	pistol_speed			0.0	0.0	10.0	-10.0	48.0	-80.0	pistol_accuracy	ranged_accuracy	ranged_defense		pistol	1.5	dodge	DODGE	3	0
object/weapon/ranged/rifle/rifle_acid_beam.iff	5.2	heavy_rifle_acid_speed			0.0	-10.0	16.0	-40.0	48.0	-120.0	heavy_rifle_acid_accuracy	ranged_accuracy	ranged_defense		heavy	3.0	block	RANDOM	27	0
object/weapon/ranged/rifle/rifle_beam.iff	4.8	rifle_speed			0.0	-50.0	40.0	0.0	64.0	-25.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	8	0
object/weapon/ranged/rifle/rifle_berserker.iff	8.0	rifle_speed			0.0	0.0	35.0	0.0	65.0	0.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	16	0
object/weapon/ranged/rifle/rifle_bowcaster.iff	6.3	rifle_speed			0.0	-30.0	45.0	0.0	64.0	-80.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	13	0
object/weapon/ranged/rifle/rifle_cdef.iff	3.5	rifle_speed			0.0	20.0	15.0	50.0	64.0	-80.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	4	0
object/weapon/ranged/rifle/rifle_dlt20.iff	6.0	rifle_speed			0.0	-70.0	60.0	30.0	64.0	-50.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	0
object/weapon/ranged/rifle/rifle_dlt20a.iff	6.0	rifle_speed			0.0	-50.0	45.0	20.0	64.0	-50.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	0
object/weapon/ranged/rifle/rifle_e11.iff	5.25	rifle_speed			0.0	-70.0	50.0	30.0	64.0	-50.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	10	2
object/weapon/ranged/rifle/rifle_ewok_crossbow.iff	8.0	rifle_speed			0.0	-40.0	45.0	0.0	65.0	-60.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	10	0
object/weapon/ranged/rifle/rifle_flame_thrower.iff	5.0	heavy_flame_thrower_speed			0.0	12.0	50.0	-45.0	64.0	0.0	heavy_flame_thrower_accuracy	ranged_accuracy	ranged_defense		heavy	3.0	block	RANDOM	20	0
object/weapon/ranged/rifle/rifle_jawa_ion.iff	5.9	rifle_speed			0.0	-50.0	40.0	0.0	64.0	-80.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	8	1
object/weapon/ranged/rifle/rifle_laser.iff	6.75	rifle_speed			0.0	-80.0	60.0	20.0	64.0	-50.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	10	2
object/weapon/ranged/rifle/rifle_laser_noob.iff	4.0	rifle_speed			0.0	-30.0	52.0	10.0	64.0	-60.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	10	0
object/weapon/ranged/rifle/rifle_lightning.iff	4.7	heavy_rifle_lightning_speed			0.0	-10.0	30.0	23.0	64.0	0.0	heavy_rifle_lightning_accuracy	ranged_accuracy	ranged_defense		heavy	3.0	block	RANDOM	25	1
object/weapon/ranged/rifle/rifle_sg82.iff	5.8	rifle_speed			0.0	-50.0	35.0	15.0	64.0	-50.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	14	0
object/weapon/ranged/rifle/rifle_spraystick.iff	2.3	rifle_speed			0.0	-20.0	30.0	0.0	64.0	-60.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	17	0
object/weapon/ranged/rifle/rifle_t21.iff	7.0	rifle_speed			0.0	-70.0	50.0	6.0	64.0	10.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	28	3
object/weapon/ranged/rifle/rifle_tenloss_dxr6_disruptor_loot.iff	7.5	rifle_speed			0.0	-69.0	54.0	90.0	64.0	15.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	27	2
object/weapon/ranged/rifle/rifle_tusken.iff	7.0	rifle_speed			0.0	-60.0	60.0	20.0	64.0	-50.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	1
object/weapon/ranged/rifle/rifle_victor_tusken.iff	7.0	rifle_speed			0.0	-60.0	60.0	20.0	64.0	-50.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	1
object/weapon/ranged/turret/turret_block_large.iff	1.0	rifle_speed			0.0	0.0	40.0	70.0	80.0	0.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	3
object/weapon/ranged/turret/turret_block_small.iff	2.0	rifle_speed			0.0	0.0	40.0	70.0	80.0	0.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	3
object/weapon/ranged/turret/turret_dish_large.iff	1.0	rifle_speed			0.0	0.0	40.0	70.0	80.0	0.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	3
object/weapon/ranged/turret/turret_tower_large.iff	1.0	rifle_speed			0.0	0.0	40.0	70.0	80.0	0.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	block	BLOCK	9	3
object/weapon/ranged/vehicle/vehicle_atst_ranged.iff	2.0	rifle_speed			0.0	0.0	25.0	50.0	65.0	0.0	rifle_accuracy	ranged_accuracy	ranged_defense		rifle	2.5	unarmed_passive_defense	BLOCK	10	3
